Entity,Code,Year,"Energy imports, net (% of energy use)"
Germany,DEU,1999,60.82094
Germany,DEU,2000,61.10396
Germany,DEU,2001,62.505024
Germany,DEU,2002,61.799488
Germany,DEU,2003,62.26988
Germany,DEU,2004,62.865067
Germany,DEU,2005,62.53057
Germany,DEU,2006,62.83431
Germany,DEU,2007,60.55783
Germany,DEU,2008,62.846554
Germany,DEU,2009,63.278072
Germany,DEU,2010,62.05365
Germany,DEU,2011,63.962605
Germany,DEU,2012,63.409187
Germany,DEU,2013,64.634186
Germany,DEU,2014,64.03523
Germany,DEU,2015,64.43545
Germany,DEU,2016,66.30647
Germany,DEU,2017,66.62119
Germany,DEU,2018,66.20193
Germany,DEU,2019,69.924
Germany,DEU,2020,65.38578
Germany,DEU,2021,65.40469
Germany,DEU,2022,71.67462
Germany,DEU,2023,69.771736
Ghana,GHA,1990,18.250711
Ghana,GHA,1991,16.296782
Ghana,GHA,1992,16.240892
Ghana,GHA,1993,15.29415
Ghana,GHA,1994,18.540764
Ghana,GHA,1995,17.81875
Ghana,GHA,1996,20.030785
Ghana,GHA,1997,21.724577
Ghana,GHA,1998,28.046957
Ghana,GHA,1999,28.591496
Ghana,GHA,2000,31.973404
Ghana,GHA,2001,34.20996
Ghana,GHA,2002,38.862
Ghana,GHA,2003,39.728333
Ghana,GHA,2004,38.738716
Ghana,GHA,2005,40.322235
Ghana,GHA,2006,45.642426
Ghana,GHA,2007,48.117386
Ghana,GHA,2008,47.467285
Ghana,GHA,2009,47.86093
Ghana,GHA,2010,49.273945
Ghana,GHA,2011,7.614567
Ghana,GHA,2012,7.7546616
Ghana,GHA,2013,-6.8521757
Ghana,GHA,2014,-7.691798
Ghana,GHA,2015,-6.4102273
Ghana,GHA,2016,5.7147818
Ghana,GHA,2017,-37.033115
Ghana,GHA,2018,-33.65127
Ghana,GHA,2019,-43.16805
Ghana,GHA,2020,-35.645638
Ghana,GHA,2021,-25.73313
Ghana,GHA,2022,-22.365652
Greece,GRC,1990,71.45422
Greece,GRC,1991,71.85646
Greece,GRC,1992,79.370735
Greece,GRC,1993,78.087845
Greece,GRC,1994,69.39976
Greece,GRC,1995,79.354065
Greece,GRC,1996,79.27375
Greece,GRC,1997,78.013916
Greece,GRC,1998,81.445076
Greece,GRC,1999,75.94572
Greece,GRC,2000,80.223885
Greece,GRC,2001,78.8306
Greece,GRC,2002,81.08549
Greece,GRC,2003,76.40579
Greece,GRC,2004,82.02431
Greece,GRC,2005,76.342926
Greece,GRC,2006,80.84324
Greece,GRC,2007,80.602585
Greece,GRC,2008,82.61112
Greece,GRC,2009,75.220604
Greece,GRC,2010,76.99324
Greece,GRC,2011,73.10502
Greece,GRC,2012,73.08632
Greece,GRC,2013,69.13901
Greece,GRC,2014,72.9934
Greece,GRC,2015,79.07436
Greece,GRC,2016,81.38304
Greece,GRC,2017,81.85228
Greece,GRC,2018,82.02291
Greece,GRC,2019,87.499
Greece,GRC,2020,91.16297
Greece,GRC,2021,84.6002
Greece,GRC,2022,92.915276
Greece,GRC,2023,90.32763
Guatemala,GTM,1990,26.332373
Guatemala,GTM,1991,29.864504
Guatemala,GTM,1992,30.334118
Guatemala,GTM,1993,30.248062
Guatemala,GTM,1994,33.72924
Guatemala,GTM,1995,32.70088
Guatemala,GTM,1996,26.849392
Guatemala,GTM,1997,23.2008
Guatemala,GTM,1998,27.34173
Guatemala,GTM,1999,24.502213
Guatemala,GTM,2000,26.866533
Guatemala,GTM,2001,29.042004
Guatemala,GTM,2002,24.50579
Guatemala,GTM,2003,23.956379
Guatemala,GTM,2004,20.03436
Guatemala,GTM,2005,31.668348
Guatemala,GTM,2006,29.043085
Guatemala,GTM,2007,33.190132
Guatemala,GTM,2008,28.605228
Guatemala,GTM,2009,32.31979
Guatemala,GTM,2010,29.061747
Guatemala,GTM,2011,29.886974
Guatemala,GTM,2012,30.431135
Guatemala,GTM,2013,31.635439
Guatemala,GTM,2014,33.3916
Guatemala,GTM,2015,39.175453
Guatemala,GTM,2016,37.52162
Guatemala,GTM,2017,35.51126
Guatemala,GTM,2018,35.6953
Guatemala,GTM,2019,42.437553
Guatemala,GTM,2020,34.7294
Guatemala,GTM,2021,39.921906
Guatemala,GTM,2022,38.364017
High-income countries,,1990,9.334073
High-income countries,,1991,8.563323
High-income countries,,1992,8.635333
High-income countries,,1993,9.637222
High-income countries,,1994,9.56475
High-income countries,,1995,9.238714
High-income countries,,1996,9.951679
High-income countries,,1997,10.559902
High-income countries,,1998,10.74539
High-income countries,,1999,11.827735
High-income countries,,2000,11.745945
High-income countries,,2001,12.631306
High-income countries,,2002,12.625724
High-income countries,,2003,12.629672
High-income countries,,2004,11.533893
High-income countries,,2005,13.05117
High-income countries,,2006,13.750325
High-income countries,,2007,13.236063
High-income countries,,2008,12.25573
High-income countries,,2009,9.293921
High-income countries,,2010,8.221378
High-income countries,,2011,5.4748173
High-income countries,,2012,3.1987224
High-income countries,,2013,1.0683162
High-income countries,,2014,-0.26277038
High-income countries,,2015,-1.3172634
High-income countries,,2016,-2.2019782
High-income countries,,2017,-2.7609053
High-income countries,,2018,-5.5422826
High-income countries,,2019,-7.6493173
High-income countries,,2020,-10.834193
High-income countries,,2021,-9.270908
High-income countries,,2022,-10.205321
High-income countries,,2023,11.091365
Honduras,HND,1990,29.62725
Honduras,HND,1991,32.01441
Honduras,HND,1992,33.20391
Honduras,HND,1993,33.909855
Honduras,HND,1994,39.277813
Honduras,HND,1995,43.011543
Honduras,HND,1996,42.265965
Honduras,HND,1997,39.736748
Honduras,HND,1998,42.897774
Honduras,HND,1999,49.686943
Honduras,HND,2000,50.29487
Honduras,HND,2001,53.76822
Honduras,HND,2002,56.31445
Honduras,HND,2003,55.40028
Honduras,HND,2004,56.428055
Honduras,HND,2005,53.24604
Honduras,HND,2006,53.271996
Honduras,HND,2007,53.284077
Honduras,HND,2008,51.72238
Honduras,HND,2009,49.10218
Honduras,HND,2010,48.80275
Honduras,HND,2011,51.83151
Honduras,HND,2012,51.664642
Honduras,HND,2013,53.77734
Honduras,HND,2014,51.94917
Honduras,HND,2015,43.67518
Honduras,HND,2016,46.31874
Honduras,HND,2017,61.55304
Honduras,HND,2018,51.61363
Honduras,HND,2019,54.04818
Honduras,HND,2020,52.210377
Honduras,HND,2021,54.81346
Honduras,HND,2022,55.51172
Hong Kong,HKG,1990,127.26613
Hong Kong,HKG,1991,121.390366
Hong Kong,HKG,1992,125.43468
Hong Kong,HKG,1993,138.01843
Hong Kong,HKG,1994,137.00726
Hong Kong,HKG,1995,144.1052
Hong Kong,HKG,1996,148.17389
Hong Kong,HKG,1997,150.52393
Hong Kong,HKG,1998,144.29077
Hong Kong,HKG,1999,141.49506
Hong Kong,HKG,2000,140.76248
Hong Kong,HKG,2001,149.57886
Hong Kong,HKG,2002,166.61003
Hong Kong,HKG,2003,162.64856
Hong Kong,HKG,2004,203.44217
Hong Kong,HKG,2005,182.17316
Hong Kong,HKG,2006,193.81444
Hong Kong,HKG,2007,193.80644
Hong Kong,HKG,2008,185.8849
Hong Kong,HKG,2009,209.03728
Hong Kong,HKG,2010,234.04442
Hong Kong,HKG,2011,207.10374
Hong Kong,HKG,2012,202.98683
Hong Kong,HKG,2013,209.12912
Hong Kong,HKG,2014,200.94786
Hong Kong,HKG,2015,203.74197
Hong Kong,HKG,2016,202.9681
Hong Kong,HKG,2017,230.01865
Hong Kong,HKG,2018,226.60576
Hong Kong,HKG,2019,220.53671
Hong Kong,HKG,2020,191.26544
Hong Kong,HKG,2021,181.8481
Hong Kong,HKG,2022,175.70651
Hungary,HUN,1990,49.197857
Hungary,HUN,1991,46.063416
Hungary,HUN,1992,44.44382
Hungary,HUN,1993,47.656376
Hungary,HUN,1994,47.071583
Hungary,HUN,1995,48.059013
Hungary,HUN,1996,51.56795
Hungary,HUN,1997,51.649105
Hungary,HUN,1998,55.00653
Hungary,HUN,1999,53.8394
Hungary,HUN,2000,55.477055
Hungary,HUN,2001,53.825462
Hungary,HUN,2002,57.32707
Hungary,HUN,2003,62.538525
Hungary,HUN,2004,61.5801
Hungary,HUN,2005,62.87577
Hungary,HUN,2006,62.35916
Hungary,HUN,2007,60.750153
Hungary,HUN,2008,63.231346
Hungary,HUN,2009,58.169666
Hungary,HUN,2010,57.013496
Hungary,HUN,2011,50.416195
Hungary,HUN,2012,50.18486
Hungary,HUN,2013,50.090816
Hungary,HUN,2014,59.73173
Hungary,HUN,2015,53.836857
Hungary,HUN,2016,55.803333
Hungary,HUN,2017,62.73206
Hungary,HUN,2018,58.363384
Hungary,HUN,2019,69.81267
Hungary,HUN,2020,56.406876
Hungary,HUN,2021,53.96491
Hungary,HUN,2022,64.45023
Hungary,HUN,2023,62.534355
Iceland,ISL,2009,20.488914
India,IND,1990,11.292176
India,IND,1991,11.990574
India,IND,1992,13.869299
India,IND,1993,14.315085
India,IND,1994,14.025869
India,IND,1995,15.379845
India,IND,1996,16.954996
India,IND,1997,17.933374
India,IND,1998,19.337168
India,IND,1999,21.321064
India,IND,2000,21.881084
India,IND,2001,21.603502
India,IND,2002,22.196861
India,IND,2003,22.352898
India,IND,2004,23.051195
India,IND,2005,24.740414
India,IND,2006,26.047297
India,IND,2007,27.06009
India,IND,2008,28.455547
India,IND,2009,29.342567
India,IND,2010,30.22172
India,IND,2011,31.115217
India,IND,2012,32.890823
India,IND,2013,34.045372
India,IND,2014,36.56594
India,IND,2015,37.349236
India,IND,2016,37.44387
India,IND,2017,37.49872
India,IND,2018,37.715534
India,IND,2019,39.275513
India,IND,2020,37.730976
India,IND,2021,34.74866
India,IND,2022,35.769722
Indonesia,IDN,1990,-81.53966
Indonesia,IDN,1991,-88.62658
Indonesia,IDN,1992,-85.06213
Indonesia,IDN,1993,-72.83419
Indonesia,IDN,1994,-85.72634
Indonesia,IDN,1995,-72.777054
Indonesia,IDN,1996,-73.68741
Indonesia,IDN,1997,-70.58738
Indonesia,IDN,1998,-76.466324
Indonesia,IDN,1999,-74.47161
Indonesia,IDN,2000,-64.24035
Indonesia,IDN,2001,-63.35231
Indonesia,IDN,2002,-61.299698
Indonesia,IDN,2003,-66.00809
Indonesia,IDN,2004,-60.838444
Indonesia,IDN,2005,-67.87655
Indonesia,IDN,2006,-86.12355
Indonesia,IDN,2007,-90.79615
Indonesia,IDN,2008,-90.42675
Indonesia,IDN,2009,-92.42696
Indonesia,IDN,2010,-98.90232
Indonesia,IDN,2011,-122.91863
Indonesia,IDN,2012,-125.87024
Indonesia,IDN,2013,-137.51735
Indonesia,IDN,2014,-123.00444
Indonesia,IDN,2015,-110.20775
Indonesia,IDN,2016,-107.953766
Indonesia,IDN,2017,-102.395836
Indonesia,IDN,2018,-99.48342
Indonesia,IDN,2019,-98.48575
Indonesia,IDN,2020,-90.372826
Indonesia,IDN,2021,-92.62368
Indonesia,IDN,2022,-84.85977
Iran,IRN,1990,-169.6551
Iran,IRN,1991,-159.50136
Iran,IRN,1992,-164.35483
Iran,IRN,1993,-160.30922
Iran,IRN,1994,-137.95616
Iran,IRN,1995,-133.5754
Iran,IRN,1996,-139.57855
Iran,IRN,1997,-116.43417
Iran,IRN,1998,-115.44766
Iran,IRN,1999,-97.01353
Iran,IRN,2000,-105.87187
Iran,IRN,2001,-87.104965
Iran,IRN,2002,-84.6612
Iran,IRN,2003,-95.8066
Iran,IRN,2004,-87.44338
Iran,IRN,2005,-80.21669
Iran,IRN,2006,-76.9051
Iran,IRN,2007,-74.3233
Iran,IRN,2008,-64.067444
Iran,IRN,2009,-60.408836
Iran,IRN,2010,-64.11371
Iran,IRN,2011,-64.58069
Iran,IRN,2012,-36.98501
Iran,IRN,2013,-33.641796
Iran,IRN,2014,-27.833805
Iran,IRN,2015,-32.56507
Iran,IRN,2016,-55.215546
Iran,IRN,2017,-53.5977
Iran,IRN,2018,-49.788757
Iran,IRN,2019,-27.242128
Iran,IRN,2020,-22.077374
Iran,IRN,2021,-26.519377
Iran,IRN,2022,-32.49446
Iraq,IRQ,1990,-448.2342
Iraq,IRQ,1991,-20.159267
Iraq,IRQ,1992,-20.17399
Iraq,IRQ,1993,-17.338173
Iraq,IRQ,1994,-17.66515
Iraq,IRQ,1995,-19.769882
Iraq,IRQ,1996,-24.938902
Iraq,IRQ,1997,-103.50263
Iraq,IRQ,1998,-283.88028
Iraq,IRQ,1999,-476.94733
Iraq,IRQ,2000,-403.30887
Iraq,IRQ,2001,-344.9207
Iraq,IRQ,2002,-302.20523
Iraq,IRQ,2003,-215.42366
Iraq,IRQ,2004,-282.71317
Iraq,IRQ,2005,-258.77066
Iraq,IRQ,2006,-286.21368
Iraq,IRQ,2007,-307.47134
Iraq,IRQ,2008,-319.45233
Iraq,IRQ,2009,-309.52118
Iraq,IRQ,2010,-274.59113
Iraq,IRQ,2011,-287.89285
Iraq,IRQ,2012,-290.00244
Iraq,IRQ,2013,-275.50504
Iraq,IRQ,2014,-307.6762
Iraq,IRQ,2015,-392.8862
Iraq,IRQ,2016,-451.10196
Iraq,IRQ,2017,-404.95883
Iraq,IRQ,2018,-362.54507
Iraq,IRQ,2019,-357.47165
Iraq,IRQ,2020,-340.4356
Iraq,IRQ,2021,-287.4206
Iraq,IRQ,2022,-274.87735
Ireland,IRL,1990,71.0977
Ireland,IRL,1991,69.48786
Ireland,IRL,1992,68.71776
Ireland,IRL,1993,70.15288
Ireland,IRL,1994,67.420746
Ireland,IRL,1995,72.60354
Ireland,IRL,1996,74.14195
Ireland,IRL,1997,80.1513
Ireland,IRL,1998,84.41552
Ireland,IRL,1999,88.831184
Ireland,IRL,2000,89.26113
Ireland,IRL,2001,94.826965
Ireland,IRL,2002,94.378944
Ireland,IRL,2003,95.1234
Ireland,IRL,2004,95.703415
Ireland,IRL,2005,94.97491
Ireland,IRL,2006,96.41435
Ireland,IRL,2007,94.22944
Ireland,IRL,2008,96.541855
Ireland,IRL,2009,92.766174
Ireland,IRL,2010,92.14953
Ireland,IRL,2011,95.56977
Ireland,IRL,2012,89.76126
Ireland,IRL,2013,94.648285
Ireland,IRL,2014,91.33174
Ireland,IRL,2015,95.29856
Ireland,IRL,2016,74.27189
Ireland,IRL,2017,71.459816
Ireland,IRL,2018,73.3947
Ireland,IRL,2019,75.49126
Ireland,IRL,2020,74.25317
Ireland,IRL,2021,80.693756
Ireland,IRL,2022,86.01168
Ireland,IRL,2023,85.99038
Israel,ISR,1990,99.45527
Israel,ISR,1991,100.17253
Israel,ISR,1992,104.38959
Israel,ISR,1993,101.53034
Israel,ISR,1994,91.87528
Israel,ISR,1995,102.25544
Israel,ISR,1996,93.89051
Israel,ISR,1997,100.0858
Israel,ISR,1998,105.55928
Israel,ISR,1999,99.69688
Israel,ISR,2000,99.63688
Israel,ISR,2001,100.839935
Israel,ISR,2002,104.46871
Israel,ISR,2003,101.11008
Israel,ISR,2004,98.41684
Israel,ISR,2005,96.63413
Israel,ISR,2006,92.493164
Israel,ISR,2007,94.05204
Israel,ISR,2008,85.27415
Israel,ISR,2009,90.16218
Israel,ISR,2010,88.28763
Israel,ISR,2011,80.95267
Israel,ISR,2012,95.569305
Israel,ISR,2013,84.458595
Israel,ISR,2014,76.57476
Israel,ISR,2015,76.798805
Israel,ISR,2016,68.57494
Israel,ISR,2017,74.12209
Israel,ISR,2018,68.0044
Israel,ISR,2019,70.73438
Israel,ISR,2020,43.340275
Israel,ISR,2021,28.729307
Israel,ISR,2022,25.94119
Israel,ISR,2023,14.091587
Italy,ITA,1990,86.83425
Italy,ITA,1991,84.264305
Italy,ITA,1992,86.42512
Italy,ITA,1993,82.77174
Italy,ITA,1994,83.121414
Italy,ITA,1995,84.33186
Italy,ITA,1996,84.10617
Italy,ITA,1997,82.91947
Italy,ITA,1998,84.200325
Italy,ITA,1999,85.04641
Italy,ITA,2000,88.867905
Italy,ITA,2001,85.43353
Italy,ITA,2002,87.914856
Italy,ITA,2003,85.36494
Italy,ITA,2004,86.79243
Italy,ITA,2005,85.72358
Italy,ITA,2006,88.4757
Italy,ITA,2007,85.67753
Italy,ITA,2008,85.4913
Italy,ITA,2009,83.30305
Italy,ITA,2010,85.461876
Italy,ITA,2011,84.12254
Italy,ITA,2012,81.839035
Italy,ITA,2013,79.29454
Italy,ITA,2014,78.38805
Italy,ITA,2015,79.58795
Italy,ITA,2016,80.485054
Italy,ITA,2017,81.17801
Italy,ITA,2018,80.97072
Italy,ITA,2019,82.22797
Italy,ITA,2020,76.86952
Italy,ITA,2021,76.63298
Italy,ITA,2022,83.629036
Italy,ITA,2023,79.82159
Jamaica,JAM,1990,95.95397
Jamaica,JAM,1991,94.946144
Jamaica,JAM,1992,93.95498
Jamaica,JAM,1993,95.800385
Jamaica,JAM,1994,97.756165
Jamaica,JAM,1995,94.36917
Jamaica,JAM,1996,90.27676
Jamaica,JAM,1997,95.69595
Jamaica,JAM,1998,94.5223
Jamaica,JAM,1999,94.363846
Jamaica,JAM,2000,103.32809
Jamaica,JAM,2001,99.39455
Jamaica,JAM,2002,97.50562
Jamaica,JAM,2003,101.82857
Jamaica,JAM,2004,99.17138
Jamaica,JAM,2008,105.12363
Jamaica,JAM,2009,103.83807
Jamaica,JAM,2010,101.35446
Jamaica,JAM,2011,102.71022
Jamaica,JAM,2012,100.15704
Jamaica,JAM,2013,107.73716
Jamaica,JAM,2014,105.27248
Jamaica,JAM,2015,109.4372
Jamaica,JAM,2016,108.19121
Jamaica,JAM,2017,113.83416
Jamaica,JAM,2018,109.229935
Jamaica,JAM,2019,111.27757
Jamaica,JAM,2020,116.005646
Jamaica,JAM,2021,116.92837
Jamaica,JAM,2022,112.575325
Japan,JPN,1990,86.12115
Japan,JPN,1991,84.55721
Japan,JPN,1992,85.00024
Japan,JPN,1993,83.673645
Japan,JPN,1994,84.76453
Japan,JPN,1995,82.85876
Japan,JPN,1996,82.56973
Japan,JPN,1997,81.7835
Japan,JPN,1998,80.32208
Japan,JPN,1999,81.11038
Japan,JPN,2000,82.81583
Japan,JPN,2001,81.20167
Japan,JPN,2002,82.98887
Japan,JPN,2003,85.47889
Japan,JPN,2004,83.774605
Japan,JPN,2005,83.46493
Japan,JPN,2006,82.3652
Japan,JPN,2007,84.31077
Japan,JPN,2008,84.22706
Japan,JPN,2009,80.61014
Japan,JPN,2010,81.73668
Japan,JPN,2011,90.819595
Japan,JPN,2012,96.122215
Japan,JPN,2013,95.67234
Japan,JPN,2014,95.569046
Japan,JPN,2015,94.83963
Japan,JPN,2016,93.8133
Japan,JPN,2017,93.08871
Japan,JPN,2018,91.4438
Japan,JPN,2019,90.55927
Japan,JPN,2020,89.580055
Japan,JPN,2021,88.681526
Japan,JPN,2022,89.950294
Japan,JPN,2023,87.22376
Jordan,JOR,1991,93.071106
Jordan,JOR,1992,101.4582
Jordan,JOR,1993,101.98325
Jordan,JOR,1996,102.34167
Jordan,JOR,1997,98.49874
Jordan,JOR,1998,102.39082
Jordan,JOR,1999,100.40494
Jordan,JOR,2000,97.98741
Jordan,JOR,2001,101.03526
Jordan,JOR,2003,100.35088
Jordan,JOR,2005,104.68741
Jordan,JOR,2006,100.81336
Jordan,JOR,2007,101.67525
Jordan,JOR,2008,101.45149
Jordan,JOR,2009,100.587975
Jordan,JOR,2010,103.196815
Jordan,JOR,2011,97.08794
Jordan,JOR,2012,103.44625
Jordan,JOR,2013,98.22169
Jordan,JOR,2014,102.39351
Jordan,JOR,2015,101.50265
Jordan,JOR,2016,101.2561
Jordan,JOR,2017,98.86166
Jordan,JOR,2018,96.99879
Jordan,JOR,2019,98.83074
Jordan,JOR,2020,93.20411
Jordan,JOR,2021,92.33467
Jordan,JOR,2022,96.352325
Kazakhstan,KAZ,1990,-22.62999
Kazakhstan,KAZ,1991,-21.473024
Kazakhstan,KAZ,1992,-12.572
Kazakhstan,KAZ,1993,-19.80068
Kazakhstan,KAZ,1994,-21.818678
Kazakhstan,KAZ,1995,-21.70723
Kazakhstan,KAZ,1996,-39.909264
Kazakhstan,KAZ,1997,-65.377846
Kazakhstan,KAZ,1998,-64.10142
Kazakhstan,KAZ,1999,-86.42726
Kazakhstan,KAZ,2000,-120.09251
Kazakhstan,KAZ,2001,-134.33226
Kazakhstan,KAZ,2002,-129.15433
Kazakhstan,KAZ,2003,-135.23349
Kazakhstan,KAZ,2004,-126.09711
Kazakhstan,KAZ,2005,-134.00548
Kazakhstan,KAZ,2006,-109.96655
Kazakhstan,KAZ,2007,-99.642334
Kazakhstan,KAZ,2008,-107.133125
Kazakhstan,KAZ,2009,-133.33151
Kazakhstan,KAZ,2010,-123.58702
Kazakhstan,KAZ,2011,-109.268196
Kazakhstan,KAZ,2012,-119.07554
Kazakhstan,KAZ,2013,-104.743996
Kazakhstan,KAZ,2014,-146.04279
Kazakhstan,KAZ,2015,-163.24144
Kazakhstan,KAZ,2016,-138.72002
Kazakhstan,KAZ,2017,-159.18375
Kazakhstan,KAZ,2018,-138.05278
Kazakhstan,KAZ,2019,-129.4511
Kazakhstan,KAZ,2020,-140.24841
Kazakhstan,KAZ,2021,-129.86803
Kazakhstan,KAZ,2022,-122.015564
Kenya,KEN,1990,20.743956
Kenya,KEN,1991,19.4479
Kenya,KEN,1992,19.42611
Kenya,KEN,1993,21.22041
Kenya,KEN,1994,21.354578
Kenya,KEN,1995,18.857815
Kenya,KEN,1996,17.940935
Kenya,KEN,1997,21.216438
Kenya,KEN,1998,24.15312
Kenya,KEN,1999,24.652185
Kenya,KEN,2000,25.669567
Kenya,KEN,2001,22.615635
Kenya,KEN,2002,19.115307
Kenya,KEN,2003,16.76097
Kenya,KEN,2004,20.398914
Kenya,KEN,2005,20.168383
Kenya,KEN,2006,20.762901
Kenya,KEN,2007,20.326223
Kenya,KEN,2008,21.521093
Kenya,KEN,2009,22.63758
Kenya,KEN,2010,22.55788
Kenya,KEN,2011,22.999882
Kenya,KEN,2012,20.946026
Kenya,KEN,2013,20.372988
Kenya,KEN,2014,21.250975
Kenya,KEN,2015,21.593433
Kenya,KEN,2016,22.249636
Kenya,KEN,2017,23.22572
Kenya,KEN,2018,23.193024
Kenya,KEN,2019,22.987364
Kenya,KEN,2020,21.198494
Kenya,KEN,2021,22.807837
Kenya,KEN,2022,22.490868
Kenya,KEN,2023,22.555916
Kuwait,KWT,1990,-457.3981
Kuwait,KWT,1991,-291.30823
Kuwait,KWT,1992,-577.59393
Kuwait,KWT,1993,-767.2596
Kuwait,KWT,1994,-687.55316
Kuwait,KWT,1995,-674.4726
Kuwait,KWT,1996,-689.1794
Kuwait,KWT,1997,-679.8375
Kuwait,KWT,1998,-597.28864
Kuwait,KWT,1999,-497.21744
Kuwait,KWT,2000,-513.18097
Kuwait,KWT,2001,-462.5713
Kuwait,KWT,2002,-401.25647
Kuwait,KWT,2003,-460.65472
Kuwait,KWT,2004,-452.2436
Kuwait,KWT,2009,-341.33713
Kuwait,KWT,2010,-308.02158
Kuwait,KWT,2011,-370.74527
Kuwait,KWT,2012,-397.64212
Kuwait,KWT,2013,-399.28577
Kuwait,KWT,2014,-427.52322
Kuwait,KWT,2015,-356.9593
Kuwait,KWT,2016,-357.43112
Kuwait,KWT,2017,-316.1917
Kuwait,KWT,2018,-301.77313
Kuwait,KWT,2019,-338.02167
Kuwait,KWT,2020,-295.7731
Kuwait,KWT,2021,-309.06918
Kuwait,KWT,2022,-283.09662
Kyrgyzstan,KGZ,1990,67.76181
Kyrgyzstan,KGZ,1991,65.1821
Kyrgyzstan,KGZ,1992,64.73322
Kyrgyzstan,KGZ,1993,59.64727
Kyrgyzstan,KGZ,1994,48.006702
Kyrgyzstan,KGZ,1995,52.70782
Kyrgyzstan,KGZ,1996,56.962803
Kyrgyzstan,KGZ,1997,48.00372
Kyrgyzstan,KGZ,1998,61.64367
Kyrgyzstan,KGZ,1999,45.98188
Kyrgyzstan,KGZ,2000,40.55602
Kyrgyzstan,KGZ,2001,38.17386
Kyrgyzstan,KGZ,2002,53.872627
Kyrgyzstan,KGZ,2003,49.598896
Kyrgyzstan,KGZ,2004,49.6551
Kyrgyzstan,KGZ,2005,53.86
Kyrgyzstan,KGZ,2006,60.86444
Kyrgyzstan,KGZ,2007,62.937084
Kyrgyzstan,KGZ,2008,74.60363
Kyrgyzstan,KGZ,2009,70.28916
Kyrgyzstan,KGZ,2010,64.8033
Kyrgyzstan,KGZ,2011,50.67825
Kyrgyzstan,KGZ,2012,60.576416
Kyrgyzstan,KGZ,2013,57.60444
Kyrgyzstan,KGZ,2014,54.1019
Kyrgyzstan,KGZ,2015,64.686264
Kyrgyzstan,KGZ,2016,52.826683
Kyrgyzstan,KGZ,2017,48.955227
Kyrgyzstan,KGZ,2018,48.161934
Kyrgyzstan,KGZ,2019,38.862476
Kyrgyzstan,KGZ,2020,40.245144
Kyrgyzstan,KGZ,2021,40.61423
Kyrgyzstan,KGZ,2022,33.781567
Laos,LAO,2000,2.3675127
Laos,LAO,2001,3.351995
Laos,LAO,2002,4.038247
Laos,LAO,2003,6.843939
Laos,LAO,2004,6.2433643
Laos,LAO,2005,6.427247
Laos,LAO,2006,11.834231
Laos,LAO,2007,14.385272
Laos,LAO,2008,14.252698
Laos,LAO,2009,18.987135
Laos,LAO,2010,3.4066732
Laos,LAO,2011,-9.5772085
Laos,LAO,2012,-5.810015
Laos,LAO,2013,-8.675829
Laos,LAO,2014,-5.3121915
Laos,LAO,2015,3.8541589
Laos,LAO,2016,-10.496567
Laos,LAO,2017,-18.444086
Laos,LAO,2018,-21.792894
Laos,LAO,2019,-20.588594
Laos,LAO,2020,-39.72554
Laos,LAO,2021,-46.22362
Laos,LAO,2022,-49.021355
Latin America and Caribbean (WB),,1990,-35.954514
Latin America and Caribbean (WB),,1991,-13.724723
Latin America and Caribbean (WB),,1992,-12.454345
Latin America and Caribbean (WB),,1993,-12.420166
Latin America and Caribbean (WB),,1994,-10.914667
Latin America and Caribbean (WB),,1995,-12.539474
Latin America and Caribbean (WB),,1996,-43.029408
Latin America and Caribbean (WB),,1997,-13.37262
Latin America and Caribbean (WB),,1998,-43.197205
Latin America and Caribbean (WB),,1999,-38.828903
Latin America and Caribbean (WB),,2000,-41.04957
Latin America and Caribbean (WB),,2001,-44.083427
Latin America and Caribbean (WB),,2002,-40.088745
Latin America and Caribbean (WB),,2003,-41.48744
Latin America and Caribbean (WB),,2004,-43.169567
Latin America and Caribbean (WB),,2005,-43.416515
Latin America and Caribbean (WB),,2006,-40.257637
Latin America and Caribbean (WB),,2007,-34.642296
Latin America and Caribbean (WB),,2008,-31.957241
Latin America and Caribbean (WB),,2009,-31.942135
Latin America and Caribbean (WB),,2010,-27.51
Latin America and Caribbean (WB),,2011,-27.315493
Latin America and Caribbean (WB),,2012,-23.359282
Latin America and Caribbean (WB),,2013,-18.953035
Latin America and Caribbean (WB),,2014,-20.140425
Latin America and Caribbean (WB),,2015,-18.02043
Latin America and Caribbean (WB),,2016,-17.159256
Latin America and Caribbean (WB),,2017,-16.031813
Latin America and Caribbean (WB),,2018,-12.010899
Latin America and Caribbean (WB),,2019,-8.057514
Latin America and Caribbean (WB),,2020,-12.169147
Latin America and Caribbean (WB),,2021,-3.341095
Latin America and Caribbean (WB),,2022,-4.464778
Latin America and Caribbean (WB),,2023,-7.4645457
Latvia,LVA,1990,94.63694
Latvia,LVA,1991,88.042946
Latvia,LVA,1992,90.16649
Latvia,LVA,1993,74.262955
Latvia,LVA,1994,76.823296
Latvia,LVA,1995,73.09813
Latvia,LVA,1996,76.42557
Latvia,LVA,1997,61.626728
Latvia,LVA,1998,61.272118
Latvia,LVA,1999,56.421078
Latvia,LVA,2000,61.533714
Latvia,LVA,2001,62.508495
Latvia,LVA,2002,62.190224
Latvia,LVA,2003,66.64218
Latvia,LVA,2004,73.36702
Latvia,LVA,2005,68.44176
Latvia,LVA,2006,70.484924
